CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
North Beach/Blue Ridge,vic,2019_W22,8.00E-09,1.83E-43,7.99E-09,3.25E+26,8.02E-09,1
North Beacon Hill/Jefferson Park,vic,2019_W22,1.50E-05,7.05E-11,1.50E-05,3.144464936,1.50E-05,3
North Capitol Hill,vic,2019_W22,1.03E-05,3.73E-11,1.03E-05,2.791933577,1.03E-05,3
North Delridge,vic,2019_W22,4.90E-06,1.66E-11,4.90E-06,1.4337526,4.91E-06,3
Northgate/Maple Leaf,vic,2019_W22,9.78E-06,5.41E-11,9.78E-06,1.749435161,9.78E-06,3
Olympic Hills/Victory Heights,vic,2019_W22,2.91E-05,1.58E-10,2.90E-05,5.294224123,2.91E-05,4
Pioneer Square/International District,vic,2019_W22,5.74E-06,2.93E-11,5.74E-06,1.115967785,5.74E-06,3
Queen Anne,vic,2019_W22,2.17E-05,1.18E-10,2.17E-05,3.960955724,2.17E-05,3
Rainier Beach,vic,2019_W22,6.09E-09,4.63E-43,6.09E-09,7.45E+25,6.10E-09,1
Ravenna/Bryant,vic,2019_W22,2.77E-05,1.54E-10,2.77E-05,4.934539458,2.77E-05,4
Riverview,vic,2019_W22,1.33E-05,4.81E-11,1.33E-05,3.63912958,1.33E-05,3
Roxhill/Westwood,vic,2019_W22,2.95E-05,1.29E-10,2.95E-05,6.680056727,2.95E-05,4
Seward Park,vic,2019_W22,8.34E-09,1.58E-43,8.34E-09,4.10E+26,8.36E-09,1
South Beacon Hill/NewHolly,vic,2019_W22,8.89E-09,1.26E-43,8.88E-09,5.84E+26,8.91E-09,1
South Park,vic,2019_W22,6.91E-09,1.66E-15,6.91E-09,0.028376747,6.92E-09,1
Sunset Hill/Loyal Heights,vic,2019_W22,3.70E-06,1.87E-11,3.70E-06,0.724535259,3.70E-06,3
University District,vic,2019_W22,9.06E-05,5.08E-10,9.06E-05,15.97416713,9.06E-05,5
Wallingford,vic,2019_W22,2.79E-06,1.47E-11,2.79E-06,0.522181028,2.79E-06,2
Wedgwood/View Ridge,vic,2019_W22,1.22E-05,5.65E-11,1.22E-05,2.593178029,1.22E-05,3
West Seattle Junction/Genesee Hill,vic,2019_W22,2.33E-06,4.91E-12,2.33E-06,1.096463062,2.34E-06,2
Whittier Heights,vic,2019_W22,8.39E-09,1.55E-43,8.38E-09,4.23E+26,8.41E-09,1
Alki/Admiral,vic,2019_W23,4.78E-06,1.83E-11,4.78E-06,1.235206736,4.79E-06,3
Arbor Heights,vic,2019_W23,1.53E-06,2.76E-12,1.53E-06,0.840557816,1.53E-06,2
Ballard,vic,2019_W23,2.72E-06,1.22E-11,2.72E-06,0.597692461,2.72E-06,2
Beacon Hill,vic,2019_W23,5.66E-09,2.79E-46,5.66E-09,1.06E+29,5.68E-09,1
Belltown,vic,2019_W23,8.82E-07,4.16E-12,8.82E-07,0.185014737,8.82E-07,2
Broadview/Bitter Lake,vic,2019_W23,7.07E-09,1.16E-46,7.07E-09,3.97E+29,7.09E-09,1
Capitol Hill,vic,2019_W23,3.40E-05,1.79E-10,3.40E-05,6.416920773,3.40E-05,4
Cascade/Eastlake,vic,2019_W23,1.56E-05,8.20E-11,1.56E-05,2.938538934,1.56E-05,3
Cedar Park/Meadowbrook,vic,2019_W23,1.26E-05,7.20E-11,1.26E-05,2.186214584,1.26E-05,3
Central Area/Squire Park,vic,2019_W23,3.50E-06,1.90E-11,3.50E-06,0.637908764,3.50E-06,3
Columbia City,vic,2019_W23,8.66E-06,4.02E-11,8.66E-06,1.845571322,8.67E-06,3
Downtown Commercial Core,vic,2019_W23,5.97E-06,2.23E-11,5.97E-06,1.577541291,5.97E-06,3
Duwamish/SODO,vic,2019_W23,2.68E-06,5.30E-12,2.68E-06,1.336611454,2.68E-06,2
Fauntleroy/Seaview,vic,2019_W23,5.53E-05,2.80E-10,5.53E-05,10.79824433,5.53E-05,4
First Hill,vic,2019_W23,2.58E-06,1.12E-11,2.58E-06,0.588221277,2.58E-06,2
Fremont,vic,2019_W23,5.88E-06,2.81E-11,5.88E-06,1.215030732,5.88E-06,3
Georgetown,vic,2019_W23,1.38E-05,3.93E-11,1.38E-05,4.800457378,1.38E-05,3
Green Lake,vic,2019_W23,3.03E-05,1.51E-10,3.03E-05,6.022658234,3.03E-05,4
Greenwood/Phinney Ridge,vic,2019_W23,8.03E-06,4.21E-11,8.03E-06,1.513795893,8.03E-06,3
Haller Lake,vic,2019_W23,7.64E-09,8.44E-47,7.64E-09,6.39E+29,7.67E-09,1
High Point,vic,2019_W23,1.81E-05,6.67E-11,1.81E-05,4.851524571,1.81E-05,3
Highland Park,vic,2019_W23,7.71E-09,8.16E-47,7.70E-09,6.72E+29,7.73E-09,1
Interbay,vic,2019_W23,8.12E-07,2.99E-12,8.11E-07,0.217832523,8.12E-07,2
Judkins Park,vic,2019_W23,4.52E-06,2.23E-11,4.52E-06,0.909190201,4.53E-06,3
Laurelhurst/Sand Point,vic,2019_W23,1.66E-06,5.21E-12,1.66E-06,0.520210907,1.66E-06,2
Licton Springs,vic,2019_W23,3.61E-08,2.51E-14,3.61E-08,0.051337081,3.62E-08,1
Madison Park,vic,2019_W23,9.79E-09,2.94E-47,9.79E-09,3.01E+30,9.82E-09,1
Madrona/Leschi,vic,2019_W23,2.35E-06,9.92E-12,2.35E-06,0.548855457,2.35E-06,2
Magnolia,vic,2019_W23,2.83E-10,5.24E-18,2.83E-10,0.014958763,2.83E-10,1
Miller Park,vic,2019_W23,1.85E-06,5.81E-12,1.85E-06,0.582295302,1.85E-06,2
Montlake/Portage Bay,vic,2019_W23,9.56E-07,3.81E-12,9.56E-07,0.237386393,9.56E-07,2
Mt. Baker/North Rainier,vic,2019_W23,1.72E-05,8.43E-11,1.72E-05,3.477493299,1.72E-05,3
NA,vic,2019_W23,2.18E-08,5.99E-49,2.18E-08,7.28E+32,2.18E-08,1
North Beach/Blue Ridge,vic,2019_W23,5.14E-09,4.05E-46,5.14E-09,6.03E+28,5.16E-09,1
North Beacon Hill/Jefferson Park,vic,2019_W23,1.03E-05,4.60E-11,1.03E-05,2.264839155,1.03E-05,3
North Capitol Hill,vic,2019_W23,6.44E-06,2.16E-11,6.44E-06,1.899060524,6.45E-06,3
North Delridge,vic,2019_W23,2.90E-06,9.00E-12,2.90E-06,0.920544977,2.90E-06,3
Northgate/Maple Leaf,vic,2019_W23,6.16E-06,3.34E-11,6.16E-06,1.124680934,6.16E-06,3
Olympic Hills/Victory Heights,vic,2019_W23,2.35E-05,1.24E-10,2.34E-05,4.38606259,2.35E-05,4
Pioneer Square/International District,vic,2019_W23,3.55E-06,1.75E-11,3.55E-06,0.713358172,3.55E-06,3
Queen Anne,vic,2019_W23,1.43E-05,7.58E-11,1.43E-05,2.672351544,1.43E-05,3
Rainier Beach,vic,2019_W23,3.91E-09,1.09E-45,3.91E-09,1.30E+28,3.93E-09,1
Ravenna/Bryant,vic,2019_W23,1.84E-05,1.00E-10,1.84E-05,3.341952643,1.84E-05,3
Riverview,vic,2019_W23,8.35E-06,2.78E-11,8.35E-06,2.475181111,8.35E-06,3
Roxhill/Westwood,vic,2019_W23,2.41E-05,9.83E-11,2.41E-05,5.865040631,2.41E-05,4
Seward Park,vic,2019_W23,5.36E-09,3.45E-46,5.36E-09,7.69E+28,5.38E-09,1
South Beacon Hill/NewHolly,vic,2019_W23,5.71E-09,2.71E-46,5.71E-09,1.11E+29,5.73E-09,1
South Park,vic,2019_W23,2.94E-09,5.43E-16,2.94E-09,0.015638731,2.94E-09,1
Sunset Hill/Loyal Heights,vic,2019_W23,2.06E-06,1.01E-11,2.06E-06,0.415161405,2.06E-06,2
University District,vic,2019_W23,6.96E-05,3.84E-10,6.95E-05,12.48171185,6.96E-05,4
Wallingford,vic,2019_W23,1.57E-06,8.10E-12,1.57E-06,0.302422768,1.57E-06,2
Wedgwood/View Ridge,vic,2019_W23,8.21E-06,3.62E-11,8.21E-06,1.842630305,8.22E-06,3
West Seattle Junction/Genesee Hill,vic,2019_W23,1.41E-06,2.54E-12,1.41E-06,0.768751699,1.41E-06,2
Whittier Heights,vic,2019_W23,5.39E-09,3.38E-46,5.39E-09,7.94E+28,5.41E-09,1
Alki/Admiral,vic,2019_W24,2.82E-06,1.01E-11,2.82E-06,0.776178845,2.82E-06,2
Arbor Heights,vic,2019_W24,9.14E-07,1.40E-12,9.15E-07,0.590779424,9.16E-07,2
Ballard,vic,2019_W24,1.55E-06,6.65E-12,1.55E-06,0.356083866,1.55E-06,2
Beacon Hill,vic,2019_W24,3.61E-09,5.28E-49,3.61E-09,2.26E+31,3.62E-09,1
Belltown,vic,2019_W24,4.72E-07,2.14E-12,4.72E-07,0.102730883,4.72E-07,2
Broadview/Bitter Lake,vic,2019_W24,4.50E-09,2.08E-49,4.50E-09,8.93E+31,4.52E-09,1
Capitol Hill,vic,2019_W24,2.46E-05,1.25E-10,2.46E-05,4.788387795,2.46E-05,4
Cascade/Eastlake,vic,2019_W24,1.01E-05,5.14E-11,1.01E-05,1.950878219,1.01E-05,3
Cedar Park/Meadowbrook,vic,2019_W24,7.72E-06,4.34E-11,7.72E-06,1.36022351,7.72E-06,3
Central Area/Squire Park,vic,2019_W24,2.05E-06,1.09E-11,2.05E-06,0.381735648,2.05E-06,2
Columbia City,vic,2019_W24,5.62E-06,2.49E-11,5.62E-06,1.256247066,5.63E-06,3
Downtown Commercial Core,vic,2019_W24,3.96E-06,1.36E-11,3.96E-06,1.137848891,3.97E-06,3
Duwamish/SODO,vic,2019_W24,1.67E-06,2.80E-12,1.67E-06,0.976788665,1.67E-06,2
Fauntleroy/Seaview,vic,2019_W24,5.93E-05,3.03E-10,5.93E-05,11.50585906,5.93E-05,4
First Hill,vic,2019_W24,1.52E-06,6.27E-12,1.52E-06,0.36591668,1.52E-06,2
Fremont,vic,2019_W24,3.68E-06,1.69E-11,3.68E-06,0.793924116,3.69E-06,3
Georgetown,vic,2019_W24,9.82E-06,2.44E-11,9.82E-06,3.90436564,9.83E-06,3
Green Lake,vic,2019_W24,2.15E-05,1.03E-10,2.15E-05,4.451169174,2.15E-05,3
Greenwood/Phinney Ridge,vic,2019_W24,4.81E-06,2.45E-11,4.81E-06,0.931247171,4.81E-06,3
Haller Lake,vic,2019_W24,4.86E-09,1.48E-49,4.86E-09,1.47E+32,4.88E-09,1
High Point,vic,2019_W24,1.41E-05,4.69E-11,1.41E-05,4.169591967,1.41E-05,3
Highland Park,vic,2019_W24,4.90E-09,1.43E-49,4.90E-09,1.55E+32,4.92E-09,1
Interbay,vic,2019_W24,4.49E-07,1.55E-12,4.49E-07,0.128950056,4.50E-07,2
Judkins Park,vic,2019_W24,2.65E-06,1.26E-11,2.65E-06,0.552028927,2.66E-06,2
Laurelhurst/Sand Point,vic,2019_W24,9.69E-07,2.78E-12,9.69E-07,0.333435667,9.70E-07,2
Licton Springs,vic,2019_W24,1.70E-08,9.69E-15,1.70E-08,0.029381481,1.70E-08,1
Madison Park,vic,2019_W24,6.22E-09,4.80E-50,6.22E-09,7.39E+32,6.25E-09,1
Madrona/Leschi,vic,2019_W24,1.35E-06,5.40E-12,1.35E-06,0.332045322,1.35E-06,2
Magnolia,vic,2019_W24,1.07E-10,1.34E-18,1.07E-10,0.008346093,1.07E-10,1
Miller Park,vic,2019_W24,1.08E-06,3.10E-12,1.08E-06,0.37322258,1.08E-06,2
Montlake/Portage Bay,vic,2019_W24,5.11E-07,1.93E-12,5.11E-07,0.134163892,5.12E-07,2
Mt. Baker/North Rainier,vic,2019_W24,1.08E-05,5.09E-11,1.08E-05,2.257000953,1.08E-05,3
NA,vic,2019_W24,1.38E-08,7.79E-52,1.38E-08,2.24E+35,1.39E-08,1
North Beach/Blue Ridge,vic,2019_W24,3.27E-09,7.85E-49,3.27E-09,1.25E+31,3.28E-09,1
North Beacon Hill/Jefferson Park,vic,2019_W24,6.97E-06,2.95E-11,6.97E-06,1.626516484,6.97E-06,3
North Capitol Hill,vic,2019_W24,4.00E-06,1.23E-11,4.00E-06,1.290083804,4.01E-06,3
North Delridge,vic,2019_W24,1.69E-06,4.80E-12,1.69E-06,0.589978481,1.70E-06,2
Northgate/Maple Leaf,vic,2019_W24,3.84E-06,2.03E-11,3.84E-06,0.718800018,3.84E-06,3
Olympic Hills/Victory Heights,vic,2019_W24,1.88E-05,9.62E-11,1.88E-05,3.618261823,1.88E-05,3
Pioneer Square/International District,vic,2019_W24,2.18E-06,1.03E-11,2.18E-06,0.453744076,2.18E-06,2
Queen Anne,vic,2019_W24,9.34E-06,4.81E-11,9.34E-06,1.793041619,9.34E-06,3
Rainier Beach,vic,2019_W24,2.49E-09,2.27E-48,2.49E-09,2.51E+30,2.50E-09,1
Ravenna/Bryant,vic,2019_W24,1.21E-05,6.45E-11,1.21E-05,2.250110485,1.21E-05,3
Riverview,vic,2019_W24,5.19E-06,1.58E-11,5.19E-06,1.681360287,5.19E-06,3
Roxhill/Westwood,vic,2019_W24,1.96E-05,7.33E-11,1.96E-05,5.167746821,1.96E-05,3
Seward Park,vic,2019_W24,3.41E-09,6.63E-49,3.41E-09,1.61E+31,3.42E-09,1
South Beacon Hill/NewHolly,vic,2019_W24,3.63E-09,5.11E-49,3.63E-09,2.37E+31,3.65E-09,1
South Park,vic,2019_W24,1.23E-09,1.74E-16,1.24E-09,0.008613385,1.24E-09,1
Sunset Hill/Loyal Heights,vic,2019_W24,1.13E-06,5.38E-12,1.13E-06,0.23657912,1.14E-06,2
University District,vic,2019_W24,5.29E-05,2.86E-10,5.29E-05,9.69554159,5.29E-05,4
Wallingford,vic,2019_W24,8.81E-07,4.40E-12,8.81E-07,0.174143484,8.81E-07,2
Wedgwood/View Ridge,vic,2019_W24,5.49E-06,2.29E-11,5.49E-06,1.305522047,5.50E-06,3
West Seattle Junction/Genesee Hill,vic,2019_W24,8.39E-07,1.28E-12,8.39E-07,0.540326767,8.40E-07,2
Whittier Heights,vic,2019_W24,3.43E-09,6.48E-49,3.43E-09,1.67E+31,3.44E-09,1
Alki/Admiral,vic,2019_W30,1.64E-06,5.48E-12,1.64E-06,0.486745494,1.65E-06,2
Arbor Heights,vic,2019_W30,5.41E-07,6.91E-13,5.41E-07,0.416629755,5.42E-07,2
Ballard,vic,2019_W30,8.74E-07,3.57E-12,8.74E-07,0.211419772,8.75E-07,2
Beacon Hill,vic,2019_W30,2.27E-09,8.98E-52,2.28E-09,5.26E+33,2.29E-09,1
Belltown,vic,2019_W30,2.50E-07,1.09E-12,2.50E-07,0.056812727,2.50E-07,2
Broadview/Bitter Lake,vic,2019_W30,2.84E-09,3.33E-52,2.84E-09,2.20E+34,2.85E-09,1
Capitol Hill,vic,2019_W30,1.77E-05,8.70E-11,1.77E-05,3.560095027,1.77E-05,3
Cascade/Eastlake,vic,2019_W30,6.45E-06,3.19E-11,6.45E-06,1.289822184,6.45E-06,3
Cedar Park/Meadowbrook,vic,2019_W30,4.69E-06,2.58E-11,4.69E-06,0.841993519,4.69E-06,3
Central Area/Squire Park,vic,2019_W30,1.19E-06,6.14E-12,1.19E-06,0.227367409,1.19E-06,2
Columbia City,vic,2019_W30,3.62E-06,1.52E-11,3.62E-06,0.852873802,3.62E-06,3
Downtown Commercial Core,vic,2019_W30,2.61E-06,8.18E-12,2.61E-06,0.820929245,2.61E-06,2
Duwamish/SODO,vic,2019_W30,1.03E-06,1.45E-12,1.03E-06,0.716793771,1.03E-06,2
Fauntleroy/Seaview,vic,2019_W30,6.31E-05,3.20E-10,6.31E-05,12.3345542,6.31E-05,4
First Hill,vic,2019_W30,8.92E-07,3.46E-12,8.92E-07,0.226987201,8.93E-07,2
Fremont,vic,2019_W30,2.29E-06,1.00E-11,2.29E-06,0.51709828,2.29E-06,2
Georgetown,vic,2019_W30,6.92E-06,1.48E-11,6.92E-06,3.193379213,6.93E-06,3
Green Lake,vic,2019_W30,1.52E-05,6.95E-11,1.52E-05,3.280260102,1.52E-05,3
Greenwood/Phinney Ridge,vic,2019_W30,2.85E-06,1.41E-11,2.85E-06,0.570372475,2.86E-06,3
Haller Lake,vic,2019_W30,3.07E-09,2.31E-52,3.07E-09,3.70E+34,3.08E-09,1
High Point,vic,2019_W30,1.08E-05,3.22E-11,1.08E-05,3.601942307,1.08E-05,3
Highland Park,vic,2019_W30,3.09E-09,2.23E-52,3.09E-09,3.91E+34,3.11E-09,1
Interbay,vic,2019_W30,2.47E-07,7.89E-13,2.47E-07,0.076155864,2.47E-07,2
Judkins Park,vic,2019_W30,1.54E-06,7.05E-12,1.54E-06,0.333858757,1.54E-06,2
Laurelhurst/Sand Point,vic,2019_W30,5.62E-07,1.46E-12,5.62E-07,0.213592532,5.63E-07,2
Licton Springs,vic,2019_W30,7.92E-09,3.68E-15,7.93E-09,0.016822191,7.93E-09,1
Madison Park,vic,2019_W30,3.92E-09,7.03E-53,3.92E-09,1.99E+35,3.94E-09,1
Madrona/Leschi,vic,2019_W30,7.66E-07,2.90E-12,7.66E-07,0.200294767,7.67E-07,2
Magnolia,vic,2019_W30,4.00E-11,3.36E-19,4.00E-11,0.004656546,4.01E-11,1
Miller Park,vic,2019_W30,6.28E-07,1.63E-12,6.28E-07,0.239074596,6.28E-07,2
Montlake/Portage Bay,vic,2019_W30,2.71E-07,9.62E-13,2.71E-07,0.075587996,2.71E-07,2
Mt. Baker/North Rainier,vic,2019_W30,6.69E-06,3.03E-11,6.69E-06,1.459579906,6.69E-06,3
NA,vic,2019_W30,8.70E-09,8.98E-55,8.70E-09,7.65E+37,8.74E-09,1
North Beach/Blue Ridge,vic,2019_W30,2.06E-09,1.37E-51,2.06E-09,2.84E+33,2.07E-09,1
North Beacon Hill/Jefferson Park,vic,2019_W30,4.69E-06,1.87E-11,4.69E-06,1.166182543,4.70E-06,3
North Capitol Hill,vic,2019_W30,2.47E-06,6.85E-12,2.47E-06,0.876309234,2.47E-06,2
North Delridge,vic,2019_W30,9.82E-07,2.52E-12,9.82E-07,0.377890749,9.84E-07,2
Northgate/Maple Leaf,vic,2019_W30,2.38E-06,1.22E-11,2.38E-06,0.457325928,2.38E-06,2
Olympic Hills/Victory Heights,vic,2019_W30,1.49E-05,7.36E-11,1.49E-05,2.976092146,1.49E-05,3
Pioneer Square/International District,vic,2019_W30,1.32E-06,6.02E-12,1.32E-06,0.287569395,1.32E-06,2
Queen Anne,vic,2019_W30,6.04E-06,3.01E-11,6.04E-06,1.198060223,6.05E-06,3
Rainier Beach,vic,2019_W30,1.57E-09,4.25E-51,1.57E-09,5.32E+32,1.58E-09,1
Ravenna/Bryant,vic,2019_W30,7.90E-06,4.09E-11,7.90E-06,1.508165788,7.90E-06,3
Riverview,vic,2019_W30,3.20E-06,8.83E-12,3.20E-06,1.142020416,3.20E-06,3
Roxhill/Westwood,vic,2019_W30,1.57E-05,5.35E-11,1.57E-05,4.574393066,1.57E-05,3
Seward Park,vic,2019_W30,2.15E-09,1.14E-51,2.15E-09,3.70E+33,2.16E-09,1
South Beacon Hill/NewHolly,vic,2019_W30,2.29E-09,8.67E-52,2.29E-09,5.53E+33,2.30E-09,1
South Park,vic,2019_W30,5.15E-10,5.50E-17,5.15E-10,0.004745014,5.16E-10,1
Sunset Hill/Loyal Heights,vic,2019_W30,6.20E-07,2.83E-12,6.20E-07,0.134253354,6.21E-07,2
University District,vic,2019_W30,3.99E-05,2.10E-10,3.99E-05,7.497226942,3.99E-05,4
Wallingford,vic,2019_W30,4.89E-07,2.36E-12,4.89E-07,0.099836637,4.89E-07,2
Wedgwood/View Ridge,vic,2019_W30,3.64E-06,1.42E-11,3.64E-06,0.923475287,3.65E-06,3
West Seattle Junction/Genesee Hill,vic,2019_W30,4.96E-07,6.36E-13,4.96E-07,0.381061055,4.97E-07,2
Whittier Heights,vic,2019_W30,2.16E-09,1.12E-51,2.17E-09,3.83E+33,2.18E-09,1
Alki/Admiral,vic,2019_W31,9.53E-07,2.94E-12,9.53E-07,0.305234899,9.54E-07,2
Arbor Heights,vic,2019_W31,3.18E-07,3.36E-13,3.18E-07,0.295288807,3.19E-07,2
Ballard,vic,2019_W31,4.90E-07,1.89E-12,4.90E-07,0.125359633,4.91E-07,2
Beacon Hill,vic,2019_W31,1.43E-09,1.40E-54,1.43E-09,1.32E+36,1.43E-09,1
Belltown,vic,2019_W31,1.32E-07,5.48E-13,1.32E-07,0.031358051,1.32E-07,2
Broadview/Bitter Lake,vic,2019_W31,1.78E-09,4.87E-55,1.78E-09,5.88E+36,1.79E-09,1
Capitol Hill,vic,2019_W31,1.26E-05,5.95E-11,1.26E-05,2.642771078,1.26E-05,3
Cascade/Eastlake,vic,2019_W31,4.10E-06,1.95E-11,4.10E-06,0.851032466,4.10E-06,3
Cedar Park/Meadowbrook,vic,2019_W31,2.83E-06,1.52E-11,2.83E-06,0.519653791,2.83E-06,3
Central Area/Squire Park,vic,2019_W31,6.84E-07,3.43E-12,6.85E-07,0.135075276,6.85E-07,2
Columbia City,vic,2019_W31,2.31E-06,9.13E-12,2.31E-06,0.578700172,2.32E-06,2
Downtown Commercial Core,vic,2019_W31,1.71E-06,4.83E-12,1.71E-06,0.593583503,1.71E-06,2
Duwamish/SODO,vic,2019_W31,6.28E-07,7.33E-13,6.29E-07,0.529028193,6.30E-07,2
Fauntleroy/Seaview,vic,2019_W31,6.67E-05,3.31E-10,6.67E-05,13.327281,6.67E-05,4
First Hill,vic,2019_W31,5.19E-07,1.89E-12,5.19E-07,0.140698392,5.20E-07,2
Fremont,vic,2019_W31,1.41E-06,5.86E-12,1.41E-06,0.336411557,1.41E-06,2
Georgetown,vic,2019_W31,4.84E-06,8.79E-12,4.85E-06,2.630802219,4.85E-06,3
Green Lake,vic,2019_W31,1.06E-05,4.62E-11,1.06E-05,2.415437414,1.06E-05,3
Greenwood/Phinney Ridge,vic,2019_W31,1.68E-06,8.03E-12,1.68E-06,0.348549926,1.68E-06,2
Haller Lake,vic,2019_W31,1.92E-09,3.31E-55,1.92E-09,1.01E+37,1.93E-09,1
High Point,vic,2019_W31,8.29E-06,2.17E-11,8.29E-06,3.133073999,8.30E-06,3
Highland Park,vic,2019_W31,1.94E-09,3.18E-55,1.94E-09,1.07E+37,1.95E-09,1
Interbay,vic,2019_W31,1.34E-07,3.97E-13,1.34E-07,0.044961803,1.35E-07,2
Judkins Park,vic,2019_W31,8.91E-07,3.89E-12,8.91E-07,0.201542857,8.92E-07,2
Laurelhurst/Sand Point,vic,2019_W31,3.24E-07,7.54E-13,3.24E-07,0.137005852,3.24E-07,2
Licton Springs,vic,2019_W31,3.67E-09,1.37E-15,3.67E-09,0.009651323,3.68E-09,1
Madison Park,vic,2019_W31,2.46E-09,9.37E-56,2.46E-09,5.82E+37,2.47E-09,1
Madrona/Leschi,vic,2019_W31,4.33E-07,1.53E-12,4.33E-07,0.12071624,4.34E-07,2
Magnolia,vic,2019_W31,1.49E-11,8.31E-20,1.49E-11,0.002601653,1.49E-11,1
Miller Park,vic,2019_W31,3.61E-07,8.40E-13,3.62E-07,0.153347775,3.62E-07,2
Montlake/Portage Bay,vic,2019_W31,1.43E-07,4.74E-13,1.43E-07,0.042540068,1.43E-07,2
Mt. Baker/North Rainier,vic,2019_W31,4.12E-06,1.78E-11,4.12E-06,0.942457524,4.13E-06,3
NA,vic,2019_W31,5.43E-09,9.36E-58,5.43E-09,2.84E+40,5.46E-09,1
North Beach/Blue Ridge,vic,2019_W31,1.29E-09,2.19E-54,1.29E-09,6.94E+35,1.30E-09,1
North Beacon Hill/Jefferson Park,vic,2019_W31,3.14E-06,1.16E-11,3.14E-06,0.836455297,3.14E-06,3
North Capitol Hill,vic,2019_W31,1.51E-06,3.77E-12,1.51E-06,0.596336792,1.51E-06,2
North Delridge,vic,2019_W31,5.66E-07,1.30E-12,5.66E-07,0.24236667,5.67E-07,2
Northgate/Maple Leaf,vic,2019_W31,1.46E-06,7.26E-12,1.46E-06,0.290269888,1.46E-06,2
Olympic Hills/Victory Heights,vic,2019_W31,1.17E-05,5.55E-11,1.17E-05,2.445822847,1.17E-05,3
Pioneer Square/International District,vic,2019_W31,7.98E-07,3.46E-12,7.99E-07,0.181974027,7.99E-07,2
Queen Anne,vic,2019_W31,3.88E-06,1.87E-11,3.88E-06,0.798867581,3.89E-06,3
Rainier Beach,vic,2019_W31,9.87E-10,7.29E-54,9.87E-10,1.21E+35,9.93E-10,1
Ravenna/Bryant,vic,2019_W31,5.12E-06,2.57E-11,5.12E-06,1.008455366,5.12E-06,3
Riverview,vic,2019_W31,1.96E-06,4.85E-12,1.96E-06,0.77710664,1.96E-06,2
Roxhill/Westwood,vic,2019_W31,1.26E-05,3.82E-11,1.26E-05,4.075296652,1.26E-05,3
Seward Park,vic,2019_W31,1.35E-09,1.80E-54,1.35E-09,9.14E+35,1.36E-09,1
South Beacon Hill/NewHolly,vic,2019_W31,1.44E-09,1.35E-54,1.44E-09,1.39E+36,1.45E-09,1
South Park,vic,2019_W31,2.13E-10,1.71E-17,2.13E-10,0.002618601,2.14E-10,1
Sunset Hill/Loyal Heights,vic,2019_W31,3.37E-07,1.47E-12,3.37E-07,0.076028299,3.37E-07,2
University District,vic,2019_W31,2.99E-05,1.53E-10,2.99E-05,5.783443091,2.99E-05,4
Wallingford,vic,2019_W31,2.69E-07,1.25E-12,2.69E-07,0.057105611,2.69E-07,2
Wedgwood/View Ridge,vic,2019_W31,2.40E-06,8.70E-12,2.40E-06,0.653492309,2.40E-06,2
West Seattle Junction/Genesee Hill,vic,2019_W31,2.91E-07,3.09E-13,2.91E-07,0.270087769,2.92E-07,2
Whittier Heights,vic,2019_W31,1.36E-09,1.76E-54,1.36E-09,9.48E+35,1.36E-09,1
Alki/Admiral,vic,2019_W32,5.50E-07,1.55E-12,5.50E-07,0.192003687,5.51E-07,2
Arbor Heights,vic,2019_W32,1.86E-07,1.61E-13,1.86E-07,0.210908006,1.86E-07,2
Ballard,vic,2019_W32,2.74E-07,9.94E-13,2.74E-07,0.074467536,2.74E-07,2
Beacon Hill,vic,2019_W32,8.90E-10,2.02E-57,8.90E-10,3.53E+38,8.96E-10,1
Belltown,vic,2019_W32,6.92E-08,2.72E-13,6.92E-08,0.017329985,6.93E-08,1
Broadview/Bitter Lake,vic,2019_W32,1.11E-09,6.61E-58,1.11E-09,1.67E+39,1.12E-09,1
Capitol Hill,vic,2019_W32,8.96E-06,4.03E-11,8.96E-06,1.965115588,8.96E-06,3
Cascade/Eastlake,vic,2019_W32,2.59E-06,1.18E-11,2.59E-06,0.562183959,2.60E-06,2
Cedar Park/Meadowbrook,vic,2019_W32,1.70E-06,8.85E-12,1.70E-06,0.320801078,1.70E-06,2
Central Area/Squire Park,vic,2019_W32,3.93E-07,1.89E-12,3.93E-07,0.080298595,3.93E-07,2
Columbia City,vic,2019_W32,1.47E-06,5.43E-12,1.47E-06,0.393692013,1.47E-06,2
Downtown Commercial Core,vic,2019_W32,1.11E-06,2.81E-12,1.11E-06,0.43144782,1.11E-06,2
Duwamish/SODO,vic,2019_W32,3.83E-07,3.65E-13,3.83E-07,0.393749935,3.84E-07,2
Fauntleroy/Seaview,vic,2019_W32,7.02E-05,3.35E-10,7.02E-05,14.55767647,7.02E-05,4
First Hill,vic,2019_W32,3.00E-07,1.02E-12,3.01E-07,0.087420794,3.01E-07,2
Fremont,vic,2019_W32,8.68E-07,3.39E-12,8.69E-07,0.219308196,8.70E-07,2
Georgetown,vic,2019_W32,3.38E-06,5.13E-12,3.38E-06,2.188987176,3.39E-06,3
Green Lake,vic,2019_W32,7.41E-06,3.04E-11,7.41E-06,1.782904081,7.42E-06,3
Greenwood/Phinney Ridge,vic,2019_W32,9.88E-07,4.52E-12,9.88E-07,0.213197822,9.89E-07,2
