CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Queen Anne,rsva,2019_W30,0.002529255,0.000431102,0.002528578,0.014837026,0.002527411,3
Rainier Beach,rsva,2019_W30,3.50E-07,6.92E-14,3.57E-07,1.558500431,3.72E-07,1
Ravenna/Bryant,rsva,2019_W30,1.46E-06,6.65E-11,1.55E-06,0.023409439,1.73E-06,1
Riverview,rsva,2019_W30,1.58E-05,5.36E-11,1.65E-05,3.616274356,1.79E-05,2
Roxhill/Westwood,rsva,2019_W30,0.000169797,5.97E-08,0.00017281,0.434338942,0.000179011,2
Seward Park,rsva,2019_W30,0.000182,1.69E-07,0.00018565,0.174320151,0.000193241,2
South Beacon Hill/NewHolly,rsva,2019_W30,1.06E-05,3.54E-12,1.09E-05,26.71955238,1.15E-05,2
South Park,rsva,2019_W30,7.14E-08,1.19E-56,7.15E-08,3.83E+41,7.22E-08,1
Sunset Hill/Loyal Heights,rsva,2019_W30,0.001413036,8.34E-05,0.00141708,0.023495521,0.001425161,3
University District,rsva,2019_W30,5.62E-09,4.98E-17,6.08E-09,0.402972535,7.12E-09,1
Wallingford,rsva,2019_W30,0.000544787,2.64E-05,0.000546884,0.010989587,0.000551127,3
Wedgwood/View Ridge,rsva,2019_W30,1.22E-07,2.58E-13,1.35E-07,0.032377231,1.66E-07,1
West Seattle Junction/Genesee Hill,rsva,2019_W30,1.12E-06,1.06E-12,1.17E-06,0.90402062,1.28E-06,1
Whittier Heights,rsva,2019_W30,0.001028183,3.29E-05,0.00102808,0.032020248,0.001028028,3
Alki/Admiral,rsva,2019_W32,4.14E-06,1.13E-11,4.44E-06,1.004780285,5.13E-06,1
Arbor Heights,rsva,2019_W32,2.33E-05,1.79E-09,2.43E-05,0.236638163,2.64E-05,2
Ballard,rsva,2019_W32,1.67E-05,1.18E-09,1.71E-05,0.206399954,1.79E-05,2
Beacon Hill,rsva,2019_W32,1.08E-06,3.02E-14,1.14E-06,28.38954,1.27E-06,1
Belltown,rsva,2019_W32,3.17E-07,1.53E-14,3.12E-07,6.978204407,3.04E-07,1
Broadview/Bitter Lake,rsva,2019_W32,7.64E-11,7.71E-22,7.70E-11,7.052609806,7.83E-11,1
Capitol Hill,rsva,2019_W32,1.16E-07,9.41E-14,1.27E-07,0.087100701,1.51E-07,1
Cascade/Eastlake,rsva,2019_W32,0.000521883,4.16E-06,0.000522612,0.064659544,0.000524154,3
Cedar Park/Meadowbrook,rsva,2019_W32,1.24E-08,8.65E-16,1.31E-08,0.127793797,1.47E-08,1
Central Area/Squire Park,rsva,2019_W32,1.65E-06,2.04E-11,1.70E-06,0.111586784,1.81E-06,1
Columbia City,rsva,2019_W32,0.000374154,2.47E-06,0.000374175,0.05647753,0.000374293,2
Downtown Commercial Core,rsva,2019_W32,4.73E-13,5.10E-23,5.18E-13,0.002607348,6.23E-13,1
Duwamish/SODO,rsva,2019_W32,0.00029314,1.26E-07,0.000293411,0.672415237,0.000294047,2
Fauntleroy/Seaview,rsva,2019_W32,1.25E-05,3.77E-11,1.28E-05,3.586513708,1.34E-05,2
First Hill,rsva,2019_W32,0.001832806,0.00016373,0.001833337,0.020437047,0.001834576,3
Fremont,rsva,2019_W32,0.00096914,3.39E-05,0.000981162,0.02580459,0.001005637,3
Georgetown,rsva,2019_W32,2.82E-05,1.34E-10,2.92E-05,4.886138431,3.11E-05,2
Green Lake,rsva,2019_W32,6.85E-06,2.74E-11,6.94E-06,1.57700211,7.12E-06,1
Greenwood/Phinney Ridge,rsva,2019_W32,0.007176159,0.001353675,0.007174401,0.038036133,0.007171394,4
Haller Lake,rsva,2019_W32,2.92E-07,1.20E-15,3.08E-07,51.23325687,3.44E-07,1
High Point,rsva,2019_W32,7.54E-06,2.61E-11,7.84E-06,1.736732293,8.46E-06,2
Highland Park,rsva,2019_W32,5.17E-08,6.00E-60,5.19E-08,3.94E+44,5.24E-08,1
Interbay,rsva,2019_W32,0.001684565,0.000134606,0.001684655,0.021026932,0.001685017,3
Judkins Park,rsva,2019_W32,3.99E-05,4.62E-09,4.09E-05,0.296036544,4.31E-05,2
Laurelhurst/Sand Point,rsva,2019_W32,2.45E-10,2.20E-18,2.73E-10,0.014889392,3.39E-10,1
Licton Springs,rsva,2019_W32,3.27E-05,1.54E-10,3.42E-05,5.385741753,3.73E-05,2
Madison Park,rsva,2019_W32,2.04E-06,1.86E-14,2.11E-06,181.8816114,2.26E-06,1
Madrona/Leschi,rsva,2019_W32,5.10E-06,2.50E-11,5.36E-06,0.783062164,5.92E-06,1
Magnolia,rsva,2019_W32,5.00E-06,6.42E-12,5.26E-06,2.935867198,5.79E-06,1
Miller Park,rsva,2019_W32,8.47E-05,1.35E-08,8.50E-05,0.51789166,8.56E-05,2
Montlake/Portage Bay,rsva,2019_W32,8.71E-07,4.48E-13,8.74E-07,1.631325424,8.81E-07,1
Mt. Baker/North Rainier,rsva,2019_W32,3.35E-07,2.46E-13,3.63E-07,0.289084628,4.26E-07,1
NA,rsva,2019_W32,7.72E-08,7.39E-61,7.73E-08,7.12E+45,7.81E-08,1
North Beach/Blue Ridge,rsva,2019_W32,1.59E-09,4.65E-19,1.71E-09,3.567341305,1.97E-09,1
North Beacon Hill/Jefferson Park,rsva,2019_W32,0.001117916,1.57E-05,0.001118997,0.078653728,0.001121315,3
North Capitol Hill,rsva,2019_W32,4.40E-08,1.34E-59,4.41E-08,1.27E+44,4.46E-08,1
North Delridge,rsva,2019_W32,1.88E-06,3.74E-13,1.96E-06,7.519695375,2.11E-06,1
Northgate/Maple Leaf,rsva,2019_W32,1.56E-08,1.41E-14,1.71E-08,0.010220673,2.06E-08,1
Olympic Hills/Victory Heights,rsva,2019_W32,1.27E-07,4.79E-14,1.35E-07,0.239595224,1.52E-07,1
Pioneer Square/International District,rsva,2019_W32,5.20E-06,3.78E-10,5.35E-06,0.060251459,5.68E-06,1
Queen Anne,rsva,2019_W32,0.002223563,0.000337713,0.002223418,0.014620407,0.002223308,3
Rainier Beach,rsva,2019_W32,1.49E-07,6.68E-15,1.53E-07,2.90462019,1.60E-07,1
Ravenna/Bryant,rsva,2019_W32,5.78E-07,7.29E-12,6.15E-07,0.032424498,6.96E-07,1
Riverview,rsva,2019_W32,7.58E-06,6.57E-12,7.94E-06,6.647096551,8.72E-06,2
Roxhill/Westwood,rsva,2019_W32,9.39E-05,1.11E-08,9.58E-05,0.703222529,9.99E-05,2
Seward Park,rsva,2019_W32,0.000104843,3.54E-08,0.000107296,0.271087022,0.000112419,2
South Beacon Hill/NewHolly,rsva,2019_W32,5.93E-06,4.82E-13,6.11E-06,60.03823087,6.51E-06,1
South Park,rsva,2019_W32,4.30E-08,1.50E-59,4.32E-08,1.09E+44,4.36E-08,1
Sunset Hill/Loyal Heights,rsva,2019_W32,0.000893788,3.01E-05,0.0008991,0.02554591,0.000909678,3
University District,rsva,2019_W32,1.96E-09,3.50E-18,2.13E-09,0.675829377,2.53E-09,1
Wallingford,rsva,2019_W32,0.000333136,8.76E-06,0.000335342,0.012161528,0.0003398,2
Wedgwood/View Ridge,rsva,2019_W32,4.14E-08,2.10E-14,4.63E-08,0.043989064,5.77E-08,1
West Seattle Junction/Genesee Hill,rsva,2019_W32,4.76E-07,1.07E-13,5.00E-07,1.579020333,5.51E-07,1
Whittier Heights,rsva,2019_W32,0.000762348,1.48E-05,0.000762304,0.039123262,0.000762346,3
Alki/Admiral,rsva,2019_W33,1.85E-06,1.27E-12,2.00E-06,1.746911801,2.34E-06,1
Arbor Heights,rsva,2019_W33,1.09E-05,2.45E-10,1.15E-05,0.37057807,1.26E-05,2
Ballard,rsva,2019_W33,8.16E-06,1.70E-10,8.37E-06,0.33581812,8.81E-06,2
Beacon Hill,rsva,2019_W33,5.19E-07,3.10E-15,5.49E-07,61.80119331,6.15E-07,1
Belltown,rsva,2019_W33,1.46E-07,1.55E-15,1.44E-07,14.69933725,1.39E-07,1
Broadview/Bitter Lake,rsva,2019_W33,2.41E-11,4.17E-23,2.43E-11,12.90461545,2.47E-11,1
Capitol Hill,rsva,2019_W33,3.99E-08,7.50E-15,4.39E-08,0.124692194,5.30E-08,1
Cascade/Eastlake,rsva,2019_W33,0.000336607,1.22E-06,0.000337507,0.090785803,0.000339367,2
Cedar Park/Meadowbrook,rsva,2019_W33,4.38E-09,6.53E-17,4.65E-09,0.205461458,5.25E-09,1
Central Area/Squire Park,rsva,2019_W33,7.39E-07,2.43E-12,7.65E-07,0.184094,8.19E-07,1
Columbia City,rsva,2019_W33,0.000239011,7.04E-07,0.000239145,0.080380289,0.000239468,2
Downtown Commercial Core,rsva,2019_W33,1.05E-13,2.01E-24,1.15E-13,0.003155645,1.40E-13,1
Duwamish/SODO,rsva,2019_W33,0.000177046,2.71E-08,0.000177333,1.136052309,0.000177968,2
Fauntleroy/Seaview,rsva,2019_W33,6.65E-06,5.22E-12,6.83E-06,7.169630276,7.21E-06,1
First Hill,rsva,2019_W33,0.001181125,6.46E-05,0.001182781,0.021380985,0.001186218,3
Fremont,rsva,2019_W33,0.000538808,9.18E-06,0.000547989,0.028702487,0.000566796,3
Georgetown,rsva,2019_W33,1.57E-05,2.02E-11,1.63E-05,9.834558378,1.75E-05,2
Green Lake,rsva,2019_W33,3.26E-06,3.35E-12,3.30E-06,2.877023273,3.40E-06,1
Greenwood/Phinney Ridge,rsva,2019_W33,0.006261315,0.00103008,0.006260198,0.038033935,0.006258451,4
Haller Lake,rsva,2019_W33,1.30E-07,1.07E-16,1.38E-07,111.179342,1.55E-07,1
High Point,rsva,2019_W33,3.53E-06,3.10E-12,3.68E-06,3.127304702,4.01E-06,1
Highland Park,rsva,2019_W33,3.05E-08,6.81E-63,3.06E-08,1.20E+47,3.10E-08,1
Interbay,rsva,2019_W33,0.001350974,7.50E-05,0.001351366,0.024226123,0.001352319,3
Judkins Park,rsva,2019_W33,1.97E-05,6.89E-10,2.02E-05,0.473198405,2.14E-05,2
Laurelhurst/Sand Point,rsva,2019_W33,6.53E-11,1.16E-19,7.33E-11,0.019174504,9.22E-11,1
Licton Springs,rsva,2019_W33,1.79E-05,2.26E-11,1.88E-05,10.69041806,2.07E-05,2
Madison Park,rsva,2019_W33,1.05E-06,2.03E-15,1.09E-06,436.6473765,1.18E-06,1
Madrona/Leschi,rsva,2019_W33,2.25E-06,2.82E-12,2.38E-06,1.320823434,2.65E-06,1
Magnolia,rsva,2019_W33,2.37E-06,7.43E-13,2.50E-06,5.532896299,2.78E-06,1
Miller Park,rsva,2019_W33,4.96E-05,2.60E-09,4.98E-05,0.913747174,5.03E-05,2
Montlake/Portage Bay,rsva,2019_W33,3.94E-07,4.79E-14,3.95E-07,3.103344947,3.99E-07,1
Mt. Baker/North Rainier,rsva,2019_W33,1.19E-07,2.02E-14,1.30E-07,0.42796889,1.54E-07,1
NA,rsva,2019_W33,4.53E-08,7.60E-64,4.54E-08,2.37E+48,4.60E-08,1
North Beach/Blue Ridge,rsva,2019_W33,5.57E-10,2.99E-20,6.01E-10,6.606979721,7.01E-10,1
North Beacon Hill/Jefferson Park,rsva,2019_W33,0.000684391,4.50E-06,0.000685858,0.102291796,0.000688886,3
North Capitol Hill,rsva,2019_W33,2.60E-08,1.58E-62,2.61E-08,3.75E+46,2.64E-08,1
North Delridge,rsva,2019_W33,8.46E-07,3.81E-14,8.83E-07,14.59572888,9.60E-07,1
Northgate/Maple Leaf,rsva,2019_W33,4.87E-09,1.02E-15,5.39E-09,0.013285343,6.59E-09,1
Olympic Hills/Victory Heights,rsva,2019_W33,4.92E-08,4.22E-15,5.25E-08,0.396291419,5.96E-08,1
Pioneer Square/International District,rsva,2019_W33,2.32E-06,4.86E-11,2.39E-06,0.091141948,2.56E-06,1
Queen Anne,rsva,2019_W33,0.001835123,0.000224949,0.001835058,0.014944994,0.001835093,3
Rainier Beach,rsva,2019_W33,6.27E-08,6.02E-16,6.42E-08,5.595077274,6.74E-08,1
Ravenna/Bryant,rsva,2019_W33,2.24E-07,7.38E-13,2.40E-07,0.046836048,2.74E-07,1
Riverview,rsva,2019_W33,3.58E-06,7.46E-13,3.76E-06,12.69717077,4.17E-06,1
Roxhill/Westwood,rsva,2019_W33,5.09E-05,1.87E-09,5.22E-05,1.201212457,5.47E-05,2
Seward Park,rsva,2019_W33,5.93E-05,6.73E-09,6.09E-05,0.447182182,6.42E-05,2
South Beacon Hill/NewHolly,rsva,2019_W33,3.25E-06,6.10E-14,3.37E-06,139.9955358,3.61E-06,1
South Park,rsva,2019_W33,2.55E-08,1.77E-62,2.56E-08,3.21E+46,2.59E-08,1
Sunset Hill/Loyal Heights,rsva,2019_W33,0.000552384,9.51E-06,0.000557759,0.030262488,0.000568496,3
University District,rsva,2019_W33,6.71E-10,2.30E-19,7.34E-10,1.167083508,8.79E-10,1
Wallingford,rsva,2019_W33,0.00019929,2.56E-06,0.000201255,0.014630897,0.000205236,2
Wedgwood/View Ridge,rsva,2019_W33,1.38E-08,1.59E-15,1.56E-08,0.061915255,1.97E-08,1
West Seattle Junction/Genesee Hill,rsva,2019_W33,1.99E-07,1.01E-14,2.10E-07,2.856544004,2.34E-07,1
Whittier Heights,rsva,2019_W33,0.000552074,5.82E-06,0.000552251,0.052063566,0.000552708,3
Alki/Admiral,rsva,2019_W34,8.22E-07,1.33E-13,8.93E-07,3.181931265,1.05E-06,1
Arbor Heights,rsva,2019_W34,5.08E-06,3.12E-11,5.35E-06,0.612825212,5.94E-06,1
Ballard,rsva,2019_W34,3.93E-06,2.26E-11,4.05E-06,0.577047738,4.29E-06,1
Beacon Hill,rsva,2019_W34,2.46E-07,3.00E-16,2.62E-07,140.1155418,2.96E-07,1
Belltown,rsva,2019_W34,6.68E-08,1.48E-16,6.56E-08,32.25412805,6.34E-08,1
Broadview/Bitter Lake,rsva,2019_W34,7.52E-12,2.14E-24,7.59E-12,24.40956286,7.74E-12,1
Capitol Hill,rsva,2019_W34,1.36E-08,5.62E-16,1.50E-08,0.186326888,1.84E-08,1
Cascade/Eastlake,rsva,2019_W34,0.000214758,3.23E-07,0.000215663,0.13862678,0.000217518,2
Cedar Park/Meadowbrook,rsva,2019_W34,1.53E-09,4.65E-18,1.63E-09,0.343737555,1.86E-09,1
Central Area/Squire Park,rsva,2019_W34,3.28E-07,2.70E-13,3.40E-07,0.319003616,3.67E-07,1
Columbia City,rsva,2019_W34,0.00015105,1.81E-07,0.000151234,0.124200092,0.00015164,2
Downtown Commercial Core,rsva,2019_W34,2.30E-14,7.52E-26,2.54E-14,0.003952015,3.12E-14,1
Duwamish/SODO,rsva,2019_W34,0.00010586,5.34E-09,0.000106113,2.051075681,0.000106663,2
Fauntleroy/Seaview,rsva,2019_W34,3.50E-06,6.74E-13,3.61E-06,15.04876446,3.83E-06,1
First Hill,rsva,2019_W34,0.000748942,2.22E-05,0.000751246,0.024773638,0.000755942,3
Fremont,rsva,2019_W34,0.000296125,2.22E-06,0.000302587,0.034970871,0.000315914,2
Georgetown,rsva,2019_W34,8.66E-06,2.84E-12,9.01E-06,20.83229345,9.76E-06,2
Green Lake,rsva,2019_W34,1.53E-06,3.84E-13,1.56E-06,5.504204875,1.61E-06,1
Greenwood/Phinney Ridge,rsva,2019_W34,0.005200792,0.000657543,0.005201224,0.041037792,0.005202547,4
Haller Lake,rsva,2019_W34,5.76E-08,9.05E-18,6.13E-08,250.6561028,6.96E-08,1
High Point,rsva,2019_W34,1.64E-06,3.45E-13,1.71E-06,5.903429998,1.88E-06,1
Highland Park,rsva,2019_W34,1.79E-08,7.35E-66,1.79E-08,3.76E+49,1.82E-08,1
Interbay,rsva,2019_W34,0.001061262,3.64E-05,0.001061684,0.030809062,0.001062679,3
Judkins Park,rsva,2019_W34,9.59E-06,9.52E-11,9.90E-06,0.800256757,1.06E-05,2
Laurelhurst/Sand Point,rsva,2019_W34,1.72E-11,5.83E-21,1.94E-11,0.025635279,2.48E-11,1
Licton Springs,rsva,2019_W34,9.71E-06,3.09E-12,1.02E-05,22.32637038,1.14E-05,2
Madison Park,rsva,2019_W34,5.39E-07,2.08E-16,5.61E-07,1091.251129,6.08E-07,1
Madrona/Leschi,rsva,2019_W34,9.86E-07,2.97E-13,1.05E-06,2.335752587,1.18E-06,1
Magnolia,rsva,2019_W34,1.11E-06,8.06E-14,1.17E-06,10.91448255,1.32E-06,1
Miller Park,rsva,2019_W34,2.88E-05,4.63E-10,2.89E-05,1.714644929,2.93E-05,2
Montlake/Portage Bay,rsva,2019_W34,1.76E-07,4.80E-15,1.77E-07,6.166455813,1.79E-07,1
Mt. Baker/North Rainier,rsva,2019_W34,4.17E-08,1.56E-15,4.58E-08,0.661298154,5.51E-08,1
NA,rsva,2019_W34,2.64E-08,7.43E-67,2.64E-08,8.11E+50,2.68E-08,1
North Beach/Blue Ridge,rsva,2019_W34,1.93E-10,1.83E-21,2.09E-10,12.676588,2.46E-10,1
North Beacon Hill/Jefferson Park,rsva,2019_W34,0.000414393,1.15E-06,0.000415883,0.145000705,0.000418922,3
North Capitol Hill,rsva,2019_W34,1.53E-08,1.78E-65,1.53E-08,1.14E+49,1.55E-08,1
North Delridge,rsva,2019_W34,3.77E-07,3.65E-15,3.94E-07,29.55447887,4.32E-07,1
Northgate/Maple Leaf,rsva,2019_W34,1.51E-09,6.89E-17,1.68E-09,0.018021851,2.08E-09,1
Olympic Hills/Victory Heights,rsva,2019_W34,1.89E-08,3.50E-16,2.02E-08,0.683709121,2.32E-08,1
Pioneer Square/International District,rsva,2019_W34,1.02E-06,5.81E-12,1.06E-06,0.145419586,1.14E-06,1
Queen Anne,rsva,2019_W34,0.001463466,0.000126983,0.001463597,0.016819973,0.001464015,3
Rainier Beach,rsva,2019_W34,2.60E-08,5.10E-17,2.67E-08,11.21759235,2.82E-08,1
Ravenna/Bryant,rsva,2019_W34,8.63E-08,6.98E-14,9.27E-08,0.070982437,1.07E-07,1
Riverview,rsva,2019_W34,1.67E-06,7.94E-14,1.77E-06,25.3693997,1.97E-06,1
Roxhill/Westwood,rsva,2019_W34,2.74E-05,2.93E-10,2.81E-05,2.175560828,2.97E-05,2
Seward Park,rsva,2019_W34,3.32E-05,1.18E-09,3.42E-05,0.786080184,3.63E-05,2
South Beacon Hill/NewHolly,rsva,2019_W34,1.77E-06,7.24E-15,1.84E-06,341.0494201,1.98E-06,1
South Park,rsva,2019_W34,1.49E-08,2.00E-65,1.50E-08,9.68E+48,1.52E-08,1
Sunset Hill/Loyal Heights,rsva,2019_W34,0.00033726,2.66E-06,0.000341966,0.039366595,0.00035142,2
University District,rsva,2019_W34,2.28E-10,1.43E-20,2.50E-10,2.090439042,3.03E-10,1
Wallingford,rsva,2019_W34,0.000117852,6.66E-07,0.000119431,0.019259587,0.00012264,2
Wedgwood/View Ridge,rsva,2019_W34,4.57E-09,1.13E-16,5.19E-09,0.090902759,6.68E-09,1
West Seattle Junction/Genesee Hill,rsva,2019_W34,8.24E-08,8.98E-16,8.73E-08,5.388980103,9.79E-08,1
Whittier Heights,rsva,2019_W34,0.000394808,2.02E-06,0.000395223,0.076308542,0.00039613,2
Alki/Admiral,rsva,2019_W35,3.63E-07,1.31E-14,3.97E-07,6.09274667,4.73E-07,1
Arbor Heights,rsva,2019_W35,2.35E-06,3.73E-12,2.49E-06,1.072797104,2.79E-06,1
Ballard,rsva,2019_W35,1.89E-06,2.81E-12,1.95E-06,1.049796928,2.08E-06,1
Beacon Hill,rsva,2019_W35,1.16E-07,2.76E-17,1.24E-07,332.1725117,1.42E-07,1
Belltown,rsva,2019_W35,3.03E-08,1.34E-17,2.98E-08,74.01625077,2.87E-08,1
Broadview/Bitter Lake,rsva,2019_W35,2.34E-12,1.04E-25,2.36E-12,47.94525556,2.41E-12,1
Capitol Hill,rsva,2019_W35,4.61E-09,3.98E-17,5.14E-09,0.291739868,6.37E-09,1
Cascade/Eastlake,rsva,2019_W35,0.000136354,7.74E-08,0.000137165,0.230541409,0.000138822,2
Cedar Park/Meadowbrook,rsva,2019_W35,5.32E-10,3.14E-19,5.71E-10,0.60086095,6.57E-10,1
Central Area/Squire Park,rsva,2019_W35,1.45E-07,2.83E-14,1.51E-07,0.582420805,1.64E-07,1
Columbia City,rsva,2019_W35,9.50E-05,4.24E-08,9.52E-05,0.20864822,9.56E-05,2
Downtown Commercial Core,rsva,2019_W35,5.02E-15,2.68E-27,5.58E-15,0.00514429,6.90E-15,1
Duwamish/SODO,rsva,2019_W35,6.30E-05,9.72E-10,6.32E-05,3.96408146,6.37E-05,2
Fauntleroy/Seaview,rsva,2019_W35,1.83E-06,8.20E-14,1.89E-06,33.27286556,2.02E-06,1
First Hill,rsva,2019_W35,0.000471568,6.72E-06,0.000474016,0.032009726,0.000478979,3
Fremont,rsva,2019_W35,0.000161925,4.83E-07,0.000166236,0.046680568,0.000175189,2
Georgetown,rsva,2019_W35,4.75E-06,3.74E-13,4.96E-06,46.58235928,5.41E-06,1
Green Lake,rsva,2019_W35,7.18E-07,4.14E-14,7.31E-07,11.07970965,7.58E-07,1
Greenwood/Phinney Ridge,rsva,2019_W35,0.004223448,0.000350711,0.004227401,0.050478909,0.004235728,3
Haller Lake,rsva,2019_W35,2.53E-08,7.26E-19,2.71E-08,589.5708225,3.10E-08,1
High Point,rsva,2019_W35,7.55E-07,3.61E-14,7.95E-07,11.72172089,8.79E-07,1
Highland Park,rsva,2019_W35,1.04E-08,7.62E-69,1.04E-08,1.22E+52,1.06E-08,1
Interbay,rsva,2019_W35,0.000825915,1.54E-05,0.000826222,0.044100803,0.00082697,3
Judkins Park,rsva,2019_W35,4.66E-06,1.23E-11,4.82E-06,1.435088243,5.18E-06,1
Laurelhurst/Sand Point,rsva,2019_W35,4.52E-12,2.77E-22,5.14E-12,0.035733187,6.64E-12,1
Licton Springs,rsva,2019_W35,5.24E-06,3.98E-13,5.55E-06,49.2072925,6.22E-06,1
Madison Park,rsva,2019_W35,2.74E-07,2.02E-17,2.87E-07,2850.559376,3.13E-07,1
Madrona/Leschi,rsva,2019_W35,4.29E-07,2.95E-14,4.57E-07,4.345013502,5.19E-07,1
Magnolia,rsva,2019_W35,5.17E-07,8.24E-15,5.50E-07,22.61596136,6.22E-07,1
Miller Park,rsva,2019_W35,1.66E-05,7.67E-11,1.67E-05,3.429040687,1.70E-05,2
Montlake/Portage Bay,rsva,2019_W35,7.86E-08,4.56E-16,7.90E-08,12.84623512,8.00E-08,1
Mt. Baker/North Rainier,rsva,2019_W35,1.46E-08,1.14E-16,1.61E-08,1.070643726,1.96E-08,1
NA,rsva,2019_W35,1.53E-08,6.98E-70,1.53E-08,2.87E+53,1.55E-08,1
North Beach/Blue Ridge,rsva,2019_W35,6.66E-11,1.06E-22,7.26E-11,25.3074185,8.62E-11,1
North Beacon Hill/Jefferson Park,rsva,2019_W35,0.000249684,2.68E-07,0.000250995,0.224238031,0.000253654,2
North Capitol Hill,rsva,2019_W35,8.90E-09,1.92E-68,8.94E-09,3.55E+51,9.08E-09,1
North Delridge,rsva,2019_W35,1.67E-07,3.31E-16,1.75E-07,62.67065457,1.94E-07,1
Northgate/Maple Leaf,rsva,2019_W35,4.65E-10,4.43E-18,5.21E-10,0.025611818,6.55E-10,1
Olympic Hills/Victory Heights,rsva,2019_W35,7.20E-09,2.74E-17,7.75E-09,1.235186722,8.98E-09,1
Pioneer Square/International District,rsva,2019_W35,4.49E-07,6.51E-13,4.67E-07,0.245359127,5.06E-07,1
Queen Anne,rsva,2019_W35,0.001149061,6.08E-05,0.001149821,0.02158942,0.001151479,3
Rainier Beach,rsva,2019_W35,1.07E-08,4.11E-18,1.11E-08,23.50316029,1.17E-08,1
Ravenna/Bryant,rsva,2019_W35,3.30E-08,6.23E-15,3.57E-08,0.113239084,4.16E-08,1
Riverview,rsva,2019_W35,7.77E-07,7.99E-15,8.25E-07,53.21097469,9.30E-07,1
Roxhill/Westwood,rsva,2019_W35,1.46E-05,4.28E-11,1.51E-05,4.186710875,1.60E-05,2
Seward Park,rsva,2019_W35,1.85E-05,1.91E-10,1.91E-05,1.474931802,2.04E-05,2
South Beacon Hill/NewHolly,rsva,2019_W35,9.56E-07,8.13E-16,9.97E-07,871.3038837,1.08E-06,1
South Park,rsva,2019_W35,8.71E-09,2.17E-68,8.75E-09,3.01E+51,8.89E-09,1
Sunset Hill/Loyal Heights,rsva,2019_W35,0.000204813,6.69E-07,0.000208585,0.056319618,0.000216213,2
University District,rsva,2019_W35,7.68E-11,8.48E-22,8.50E-11,3.900476082,1.04E-10,1
Wallingford,rsva,2019_W35,6.93E-05,1.57E-07,7.05E-05,0.027767576,7.29E-05,2
Wedgwood/View Ridge,rsva,2019_W35,1.50E-09,7.65E-18,1.72E-09,0.139758949,2.25E-09,1
West Seattle Junction/Genesee Hill,rsva,2019_W35,3.40E-08,7.53E-17,3.61E-08,10.64325413,4.09E-08,1
Whittier Heights,rsva,2019_W35,0.000280761,6.26E-07,0.000281348,0.123649247,0.000282578,2
Alki/Admiral,rsva,2019_W36,1.60E-07,1.22E-15,1.76E-07,12.27975956,2.12E-07,1
Arbor Heights,rsva,2019_W36,1.09E-06,4.19E-13,1.16E-06,1.988912948,1.31E-06,1
Ballard,rsva,2019_W36,9.06E-07,3.29E-13,9.38E-07,2.022925394,1.01E-06,1
Beacon Hill,rsva,2019_W36,5.49E-08,2.41E-18,5.89E-08,824.8988709,6.78E-08,1
Belltown,rsva,2019_W36,1.38E-08,1.16E-18,1.35E-08,177.9439985,1.30E-08,1
Broadview/Bitter Lake,rsva,2019_W36,7.26E-13,4.90E-27,7.33E-13,98.012175,7.49E-13,1
Capitol Hill,rsva,2019_W36,1.56E-09,2.68E-18,1.75E-09,0.479411597,2.20E-09,1
Cascade/Eastlake,rsva,2019_W36,8.64E-05,1.70E-08,8.71E-05,0.416792109,8.85E-05,2
Cedar Park/Meadowbrook,rsva,2019_W36,1.85E-10,2.02E-20,1.99E-10,1.099461733,2.31E-10,1
Central Area/Squire Park,rsva,2019_W36,6.38E-08,2.80E-15,6.67E-08,1.121522128,7.28E-08,1
Columbia City,rsva,2019_W36,5.97E-05,9.13E-09,5.98E-05,0.380431633,6.02E-05,2
Downtown Commercial Core,rsva,2019_W36,1.10E-15,9.13E-29,1.22E-15,0.006975446,1.53E-15,1
Duwamish/SODO,rsva,2019_W36,3.75E-05,1.65E-10,3.76E-05,8.196830686,3.79E-05,2
Fauntleroy/Seaview,rsva,2019_W36,9.58E-07,9.43E-15,9.94E-07,77.57740867,1.07E-06,1
First Hill,rsva,2019_W36,0.00029631,1.82E-06,0.000298563,0.046057618,0.000303132,2
Fremont,rsva,2019_W36,8.84E-05,9.63E-08,9.12E-05,0.068047525,9.70E-05,2
Georgetown,rsva,2019_W36,2.60E-06,4.65E-14,2.73E-06,110.0484008,3.00E-06,1
Green Lake,rsva,2019_W36,3.36E-07,4.22E-15,3.43E-07,23.49410204,3.57E-07,1
Greenwood/Phinney Ridge,rsva,2019_W36,0.003406099,0.000157426,0.003414839,0.07243741,0.003432704,3
Haller Lake,rsva,2019_W36,1.11E-08,5.56E-20,1.20E-08,1449.597223,1.38E-08,1
High Point,rsva,2019_W36,3.48E-07,3.59E-15,3.68E-07,24.51082932,4.10E-07,1
Highland Park,rsva,2019_W36,6.04E-09,7.65E-72,6.07E-09,4.07E+54,6.18E-09,1
Interbay,rsva,2019_W36,0.00064094,5.72E-06,0.000641105,0.071439248,0.000641556,3
Judkins Park,rsva,2019_W36,2.26E-06,1.49E-12,2.35E-06,2.729603786,2.53E-06,1
Laurelhurst/Sand Point,rsva,2019_W36,1.18E-12,1.26E-23,1.36E-12,0.052036479,1.78E-12,1
